Zero-Crossing Rate,Spectral Centroid,Spectral Rolloff,Spectral Contrast 0,Spectral Contrast 1,Spectral Contrast 2,Spectral Contrast 3,Spectral Contrast 4,Spectral Contrast 5,Spectral Contrast 6,MFCC 0,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,Chroma 0,Chroma 1,Chroma 2,Chroma 3,Chroma 4,Chroma 5,Chroma 6,Chroma 7,Chroma 8,Chroma 9,Chroma 10,Chroma 11,class
0.18327763728323698,2699.63220988245,4923.759822073699,12.786279212345256,11.791772295326941,13.035805816424922,12.947969428644361,13.869340000833601,16.64499190981174,48.97395024202956,-47.06394,79.640976,-47.14088,48.767204,-2.0499108,23.435295,-4.0111117,15.4878645,-12.932575,11.866877,-11.60199,13.952787,-10.024714,0.6694463,0.6958821,0.6695838,0.5988343,0.62936884,0.8967627,0.8453288,0.69859,0.64124507,0.587375,0.65861374,0.7166198,air_conditioner
0.18536341672687862,2681.6880726681516,4842.91695831828,12.96541778574684,11.220342348318445,12.609876693645969,12.741635686106429,13.731346181690324,16.741140948633237,49.49490048907054,-53.053867,80.93608,-48.546967,49.18936,-4.1778297,23.717249,-3.176804,15.073095,-13.189362,12.150746,-11.551053,13.129354,-9.792193,0.6840555,0.6849891,0.6519117,0.6097221,0.6087405,0.84679574,0.8893469,0.7550507,0.71052814,0.6323915,0.676636,0.7427769,air_conditioner
0.18807295429913296,2681.91885241056,4809.496929190752,12.667220088308742,11.103538378296461,12.590477604558224,13.028686268510988,13.775555831689484,16.98223807678407,49.10243441367318,-56.2262,81.41534,-49.24327,49.796074,-5.448636,23.62536,-2.6788023,15.141714,-13.359296,12.309788,-11.284689,12.783101,-10.383459,0.73964614,0.6890953,0.64131105,0.6508089,0.61796993,0.7373556,0.9165493,0.81132543,0.76487535,0.676342,0.6348998,0.731803,air_conditioner
0.18975794797687862,2686.991512764142,4808.8745822796245,12.705396843070613,10.798226950716334,13.162934778719292,13.058720416131168,13.51457686673842,17.032594877114114,49.04091396429941,-55.93112,81.22346,-49.20734,50.468163,-5.4639735,22.899162,-3.2044444,15.269566,-12.898285,11.759389,-11.216408,12.968912,-10.534073,0.719788,0.7029367,0.6736757,0.64278316,0.64416647,0.86778355,0.8684976,0.78480715,0.7374793,0.6485822,0.6996588,0.7691544,air_conditioner
0.18613676390895953,2671.826100081815,4782.362603865607,13.079002929929306,10.754882582094382,13.04339384735788,13.037786319596455,13.891361592303658,16.921828925072244,49.2640384054792,-54.923466,81.833206,-49.25952,51.08462,-4.5861034,23.277468,-3.2458665,15.132185,-12.513868,11.582071,-11.417516,13.473328,-10.582448,0.7261531,0.7008384,0.7196729,0.6687328,0.6328724,0.70547,0.90632075,0.7945606,0.7394404,0.6997836,0.6845953,0.77228683,air_conditioner
0.18610853955924855,2683.1865839092065,4801.344184654986,12.701738016991857,10.707835726639981,12.476050134305881,12.978484620339296,13.949657961870662,16.990747398285166,48.920111792748656,-54.90345,81.06809,-48.75838,50.629025,-3.89212,23.582499,-2.7216089,14.611775,-12.483745,11.649181,-11.967211,13.585617,-10.209455,0.7338534,0.696588,0.6649915,0.64542526,0.6200971,0.69055367,0.89369315,0.7867683,0.75020665,0.7131776,0.68443054,0.7699708,air_conditioner
0.18469449963872833,2679.184514921552,4805.264970195087,12.906352495860892,11.017328568530559,12.389901694891071,13.039352292168116,13.800552564717126,16.956875555857252,49.316856896131334,-54.56103,81.495636,-48.685215,49.314373,-4.669766,23.096779,-2.2862117,15.034735,-11.996438,12.304518,-11.971008,13.804453,-10.018522,0.73363775,0.6852612,0.65160954,0.6236891,0.6221494,0.8628831,0.8586133,0.7634296,0.7594428,0.69557315,0.7558839,0.79280066,air_conditioner
0.18591096911127167,2665.9298903212407,4790.266409636922,13.344731590612344,10.927522084480964,12.455123676936083,12.923449799001833,13.728923726757884,16.980864207203503,49.32181926329531,-54.32058,82.39082,-49.256214,48.247692,-4.978676,22.359304,-2.4558456,15.92238,-12.064902,11.654101,-11.556012,13.493827,-10.411527,0.7154664,0.7089042,0.6651054,0.62249994,0.62287074,0.8799738,0.8430136,0.7336324,0.70951325,0.6557011,0.725943,0.7557597,air_conditioner
0.18561179100433525,2662.5100368667177,4796.303174674856,13.114609212170295,10.961496827231821,13.045310530952436,12.698268056805654,13.765440546313169,16.948582907229596,49.34408358703497,-54.741802,82.95112,-49.34546,48.401917,-5.506986,22.968342,-2.4520102,16.807323,-12.496521,11.42177,-11.89146,13.129021,-10.55242,0.70025134,0.71381235,0.6523281,0.61707973,0.6227277,0.8774969,0.8356346,0.72987545,0.7057937,0.6505997,0.7298186,0.75350386,air_conditioner
0.18063019328034682,2603.1837459181334,4631.319008535043,12.229568558254496,11.605631151970908,12.712853150221367,12.934514808208009,13.780562746493533,17.331537605768478,48.11307629071741,-55.382534,85.34051,-52.131447,49.65196,-3.725303,23.141062,-1.4596674,15.43162,-13.201584,10.682653,-13.345909,14.85548,-10.871351,0.70475405,0.68552756,0.70799696,0.67007244,0.580871,0.7130329,0.9259276,0.7239499,0.6702043,0.6255386,0.62576234,0.7522409,air_conditioner
0.18288249638728324,2697.7370565294373,4889.966384799494,12.466258972585173,11.220253339901303,12.453417942336316,12.852826725278533,13.764417165676972,16.890742121872346,49.42737427908741,-53.8511,80.43339,-47.65547,48.9283,-4.3697233,23.977657,-2.009954,16.39997,-13.146916,12.544864,-12.554035,13.122023,-9.906548,0.6625989,0.65041107,0.6037349,0.5701658,0.6114143,0.899733,0.82133645,0.71097445,0.7156338,0.65470505,0.7269588,0.74736017,air_conditioner
0.18048624909682082,2705.8994977896173,4917.909761109104,13.218798466446481,12.43933510825783,12.705372287777646,13.142461874380782,13.690701820575816,16.92096476111174,49.24292661932186,-54.54199,79.01874,-47.198444,49.83481,-2.6040537,24.479744,-2.4159205,15.956943,-13.579684,12.324749,-12.292689,12.257502,-9.759933,0.6350892,0.6124029,0.58733433,0.56078964,0.59009635,0.9359852,0.81030387,0.7159874,0.7208624,0.6348961,0.692255,0.7110702,air_conditioner
0.17898753612716764,2669.760279832878,4864.948038972182,12.92665033405957,12.316586049286661,12.866966718279853,12.79215354055001,13.511238254299446,16.800592838465533,49.21685528643088,-55.791454,80.94642,-47.64126,49.882362,-2.482733,24.220003,-3.2122033,16.62494,-13.289497,11.125668,-11.91568,11.351814,-9.731749,0.6370179,0.6191634,0.60116076,0.60271806,0.6015446,0.94215155,0.7928586,0.71782905,0.72983444,0.63808763,0.6807111,0.70744914,air_conditioner
0.18284298229768786,2676.885449405806,4881.440232117052,12.484819994922805,12.325790671000133,13.117145897578009,12.611276319062132,13.638377788616145,16.604975579584732,49.73473208403742,-56.012363,81.22929,-47.636448,49.340538,-2.8952708,23.592678,-4.0644674,16.987818,-13.962479,11.1746435,-12.298021,11.093819,-10.422488,0.620483,0.59013474,0.5760353,0.609979,0.6467879,0.9592712,0.7436012,0.6893832,0.7259871,0.6346677,0.65429884,0.68256253,air_conditioner
0.18494851878612717,2683.246123819138,4872.291732523483,12.609128342823595,12.337803626621115,12.354078382542312,12.743577722404266,14.270103724172554,16.64984796055002,49.534705917893504,-55.26484,80.75131,-48.049225,49.484795,-2.3170807,23.069674,-4.065067,17.153873,-13.865014,10.961043,-11.731612,11.158358,-10.954167,0.5976555,0.59918946,0.59701395,0.6247749,0.64788675,0.90146595,0.7138508,0.6528199,0.6857038,0.610429,0.62097365,0.64123595,air_conditioner
0.18337924494219654,2692.0873818910527,4886.045599259393,12.581681464271652,11.988044222993514,12.646335472123758,12.825361608491551,14.169015665545983,16.634457579334125,49.370038795477406,-54.169785,79.96346,-47.949844,49.675907,-1.8227378,22.929512,-4.0037327,17.455797,-13.108443,10.579747,-11.785457,11.203249,-10.946334,0.5973698,0.65325385,0.6057323,0.63791466,0.5831378,0.84991175,0.7251703,0.63524616,0.6836119,0.66247934,0.6285125,0.6466513,air_conditioner
0.18076849259393063,2698.0257809128734,4917.598587653541,12.975594382403033,12.97819022001921,12.765873877173213,12.781232726848883,13.807026623756386,16.928149711867793,49.169715142290265,-54.32748,80.02202,-46.89948,49.38627,-2.739049,22.911673,-4.246866,16.469387,-13.92684,10.887975,-12.354898,10.219213,-10.989415,0.593636,0.61325336,0.56512785,0.58087724,0.5826253,0.9123726,0.7422535,0.6360433,0.70394653,0.7260792,0.6435197,0.6324017,air_conditioner
0.17770615065028902,2690.935662429704,4927.805076996026,13.339126734338338,13.521197982683741,12.478505474599102,12.480403501354688,13.555037330652608,16.779977521227757,49.22350994586639,-55.450596,80.459854,-46.327927,49.52498,-2.8649154,23.531319,-4.5099697,15.878644,-14.630268,11.227319,-12.162409,9.991293,-10.829178,0.54400307,0.53850514,0.4873583,0.49434295,0.57848775,0.9713909,0.6853651,0.58787,0.6501387,0.6885428,0.58312553,0.5654584,air_conditioner
0.17779364613439305,2694.973192384519,4952.450014676662,13.700724305199737,13.742446326662717,12.44043949279666,12.534249885666124,13.531010847082346,16.637188164404275,49.39898227342098,-55.162712,80.16981,-46.241104,48.614914,-2.6077566,23.782457,-4.6896157,15.453657,-14.31868,11.694098,-11.277132,9.961229,-10.670019,0.54949147,0.5347732,0.4799924,0.47042572,0.5812525,0.9830513,0.6672202,0.59631056,0.64217293,0.66916835,0.54228354,0.54222643,air_conditioner
0.17915405979046242,2719.4607738081463,5023.957674765174,12.761769176154107,13.490335624462352,12.10123074533199,12.730760966949148,13.50778787865352,16.639015451429334,49.05596079464541,-53.05439,79.36356,-45.02196,47.842304,-3.0031252,23.478485,-4.6885843,15.399074,-14.420032,12.73311,-11.207906,9.6632395,-10.666902,0.5515004,0.5393942,0.49734357,0.48101696,0.5894606,0.97321904,0.67562145,0.63766974,0.68212944,0.694269,0.5420077,0.52492785,air_conditioner
0.17951533146676302,2601.7680581945897,4654.283609555636,12.585267673824118,11.433942868352815,12.795239281326253,12.643039682357594,13.795787866902463,17.11835884828004,47.98059863985697,-54.848186,85.312355,-51.378433,49.470737,-3.4795246,23.104622,-2.1971104,15.597894,-13.109711,10.389486,-13.480658,14.829062,-10.962764,0.6910143,0.7120038,0.6765904,0.58047837,0.62217045,0.92645967,0.76495916,0.65933454,0.6285266,0.577608,0.70571345,0.7256893,air_conditioner
0.1792020411849711,2754.4789718223783,5129.445476201228,12.718457062126156,13.13589183497977,12.152511411700864,12.741352281114862,13.773913057767734,16.789562905258244,49.00599547643081,-48.98049,77.07532,-43.219353,48.18435,-1.9098543,23.487957,-3.8058708,16.783651,-14.06195,13.374952,-11.14074,11.054284,-9.472887,0.5835071,0.58207744,0.54206544,0.5209496,0.6073083,0.953729,0.68412006,0.6750842,0.7286184,0.7430602,0.5756963,0.5596431,air_conditioner
0.18107049313583815,2619.7635356932224,4695.171801616691,12.412160119419685,11.334482386868112,12.57556519804729,12.873091026230794,13.805167804337101,17.028390975802765,48.47528460026215,-52.369034,84.08784,-50.68562,49.58803,-2.9722755,22.805622,-2.914227,15.373792,-13.301496,11.098198,-12.905288,14.351103,-11.044289,0.6895142,0.6967267,0.65882695,0.5863093,0.63287026,0.92790884,0.7970756,0.68369114,0.65947104,0.57518685,0.685348,0.723159,air_conditioner
0.1842287978684971,2641.0586384253684,4729.338647037573,12.153073716017488,11.617555783829623,12.808697289750391,12.978546480909875,13.846206202755655,16.95096167946497,48.70917491016014,-51.019775,82.947754,-50.459103,49.54727,-3.2489762,23.070726,-2.5742145,15.703798,-12.793178,11.059273,-12.635119,13.984917,-10.99978,0.68723327,0.7014244,0.6413816,0.5764553,0.6333584,0.93042856,0.82238823,0.6704758,0.65148336,0.57635474,0.6695225,0.7353672,air_conditioner
0.18593354859104047,2664.4620932601124,4771.907175758671,12.162775720670126,11.534534794954288,12.7805407450613,12.807853634555048,13.75382967546286,16.840021686270923,48.74459754514736,-51.42049,81.90008,-50.290436,49.44129,-3.049851,23.232025,-3.037214,15.496017,-12.795234,10.876901,-12.988454,13.936724,-11.480672,0.6868358,0.6830807,0.6297004,0.5753801,0.63958406,0.9417885,0.8128943,0.67389095,0.64058846,0.57856554,0.6888703,0.7458774,air_conditioner
0.1916094653179191,2709.3994415802485,4851.380876309609,12.404384488828201,11.043123978725243,12.675949427540042,13.184639869673305,13.885529109878888,17.196678211211385,48.91251346205193,-48.947433,79.35751,-50.657505,48.086193,-1.8962058,23.088707,-4.217622,13.862313,-12.662553,11.233288,-13.594845,13.7296505,-11.56861,0.66670763,0.64506584,0.6044903,0.55298805,0.6136915,0.8941797,0.77819806,0.68393266,0.6418098,0.5797209,0.7007126,0.7616649,air_conditioner
0.19137520321531792,2701.268760032221,4847.646794842847,12.30974021052408,11.53219751276488,12.765837384645637,12.99158266423075,14.049876134837735,17.17843940645713,48.919709930838856,-48.7135,79.82687,-50.527885,47.568497,-2.473213,22.860853,-4.072804,14.283766,-12.30024,11.105761,-13.031721,13.542165,-11.727981,0.64345133,0.61932266,0.6042876,0.5441389,0.6104425,0.8822048,0.75244415,0.6673974,0.6182524,0.56655484,0.69744277,0.7497073,air_conditioner
0.18547066925578035,2671.3786158002076,4826.486999864524,11.88621313429774,11.496444242212306,13.129337432493372,12.790118594247469,13.630946921013575,17.04075241096734,48.780937122460145,-50.080017,81.412254,-49.175545,48.708103,-2.8568478,23.032455,-3.2445774,15.99432,-13.077863,11.198843,-11.970988,13.515255,-11.520466,0.6892481,0.67053646,0.65246767,0.63107884,0.589399,0.7330392,0.92814523,0.74124646,0.7038079,0.61663157,0.5954095,0.7162079,air_conditioner
0.24473051390895953,3345.87285006463,6072.985628161127,11.925516021511427,11.193772026830466,13.968376097381833,13.863655364752885,16.287785116770166,16.868350923520335,49.953932455545015,-192.83505,35.11232,-63.07344,5.7814174,-23.414152,0.45789492,-18.516537,14.073954,-12.303799,9.899855,-8.550642,17.771217,-10.24489,0.68833816,0.690204,0.58079386,0.7261176,0.5772953,0.53964293,0.50650895,0.44653744,0.5085679,0.4670341,0.46247756,0.5359685,dog_bark
0.2130571486632948,3104.6215909205785,5674.247962201951,11.240052622698114,11.760626903070314,15.995026814466824,14.553076999768955,16.09211201945342,16.655885376773874,49.5173557108158,-74.81372,41.188026,-69.475296,-0.26832008,-32.34926,-3.8293014,-24.610058,9.542848,-16.354864,12.372293,-4.343141,18.523647,-6.1838584,0.5960157,0.6411549,0.6491491,0.5784162,0.57650054,0.5252834,0.52947223,0.46128368,0.48554137,0.4759973,0.41700503,0.47625503,dog_bark
0.22175589324421965,3032.38412759078,5299.781825776734,10.909522300479859,11.006083040916389,13.569015577966507,14.228496715040983,16.2843505887835,17.376099305682835,49.906931321004585,-148.12679,48.000755,-71.18778,11.255067,-23.81797,-2.5771236,-20.781046,12.109951,-13.415274,9.235732,-6.785721,15.4710245,-12.829322,0.5286323,0.54376245,0.6241198,0.7474656,0.6578276,0.5745324,0.52070403,0.47723582,0.49811465,0.45915192,0.41443443,0.49768952,dog_bark
0.15888897669797689,2351.6555126561875,3864.8987874819363,21.589194733371457,14.414471919446985,16.596851167984568,17.988857715427013,20.676120008946004,21.604134100010153,38.07657969726496,-337.67896,66.01091,-93.59318,-7.56889,-35.70331,-21.765055,-35.256733,-24.429794,-27.926657,-12.090387,-16.660242,-3.1453297,-7.068899,0.3351507,0.3623012,0.33870983,0.33852175,0.2784831,0.27126774,0.27538216,0.33649606,0.33927363,0.3459835,0.36373696,0.3183628,children_playing
